,attack_type
97941,normal
97942,normal
97943,anomaly
97944,anomaly
97945,anomaly
97946,anomaly
97947,normal
97948,anomaly
97949,anomaly
97950,normal
97951,anomaly
97952,anomaly
97953,anomaly
97954,anomaly
97955,normal
97956,anomaly
97957,anomaly
97958,anomaly
97959,anomaly
97960,anomaly
97961,anomaly
97962,normal
97963,anomaly
97964,normal
97965,normal
97966,normal
97967,anomaly
97968,normal
97969,normal
97970,normal
97971,anomaly
97972,anomaly
97973,anomaly
97974,normal
97975,anomaly
97976,normal
97977,anomaly
97978,normal
97979,anomaly
97980,normal
97981,normal
97982,normal
97983,anomaly
97984,normal
97985,normal
97986,normal
97987,normal
97988,normal
97989,normal
97990,normal
97991,anomaly
97992,normal
97993,anomaly
97994,anomaly
97995,normal
97996,normal
97997,anomaly
97998,normal
97999,anomaly
98000,normal
98001,normal
98002,anomaly
98003,anomaly
98004,normal
98005,normal
98006,normal
98007,normal
98008,normal
98009,normal
98010,normal
98011,anomaly
98012,anomaly
98013,anomaly
98014,normal
98015,anomaly
98016,normal
98017,anomaly
98018,anomaly
98019,normal
98020,normal
98021,anomaly
98022,normal
98023,normal
98024,anomaly
98025,anomaly
98026,normal
98027,normal
98028,normal
98029,normal
98030,anomaly
98031,anomaly
98032,anomaly
98033,normal
98034,normal
98035,anomaly
98036,normal
98037,normal
98038,normal
98039,normal
98040,anomaly
98041,anomaly
98042,normal
98043,anomaly
98044,normal
98045,anomaly
98046,anomaly
98047,anomaly
98048,anomaly
98049,normal
98050,anomaly
98051,normal
98052,normal
98053,anomaly
98054,anomaly
98055,anomaly
98056,normal
98057,anomaly
98058,normal
98059,anomaly
98060,normal
98061,normal
98062,normal
98063,normal
98064,anomaly
98065,normal
98066,anomaly
98067,anomaly
98068,anomaly
98069,normal
98070,normal
98071,anomaly
98072,anomaly
98073,anomaly
98074,normal
98075,normal
98076,anomaly
98077,anomaly
98078,anomaly
98079,normal
98080,anomaly
98081,anomaly
98082,normal
98083,anomaly
98084,anomaly
98085,anomaly
98086,anomaly
98087,normal
98088,normal
98089,anomaly
98090,normal
98091,anomaly
98092,normal
98093,normal
98094,anomaly
98095,anomaly
98096,anomaly
98097,normal
98098,normal
98099,normal
98100,normal
98101,normal
98102,normal
98103,anomaly
98104,normal
98105,anomaly
98106,normal
98107,normal
98108,normal
98109,anomaly
98110,normal
98111,anomaly
98112,anomaly
98113,normal
98114,normal
98115,anomaly
98116,normal
98117,normal
98118,normal
98119,anomaly
98120,anomaly
98121,anomaly
98122,anomaly
98123,anomaly
98124,anomaly
98125,anomaly
98126,anomaly
98127,anomaly
98128,anomaly
98129,normal
98130,normal
98131,anomaly
98132,anomaly
98133,anomaly
98134,normal
98135,normal
98136,normal
98137,anomaly
98138,normal
98139,normal
98140,anomaly
98141,normal
98142,anomaly
98143,normal
98144,normal
98145,normal
98146,normal
98147,normal
98148,normal
98149,normal
98150,normal
98151,anomaly
98152,anomaly
98153,normal
98154,normal
98155,normal
98156,anomaly
98157,normal
98158,anomaly
98159,normal
98160,normal
98161,anomaly
98162,anomaly
98163,normal
98164,normal
98165,normal
98166,normal
98167,normal
98168,normal
98169,normal
98170,normal
98171,normal
98172,anomaly
98173,anomaly
98174,normal
98175,normal
98176,normal
98177,normal
98178,normal
98179,anomaly
98180,anomaly
98181,anomaly
98182,anomaly
98183,normal
98184,anomaly
98185,normal
98186,normal
98187,anomaly
98188,anomaly
98189,normal
98190,anomaly
98191,anomaly
98192,anomaly
98193,anomaly
98194,normal
98195,normal
98196,normal
98197,anomaly
98198,anomaly
98199,normal
98200,anomaly
98201,normal
98202,anomaly
98203,normal
98204,anomaly
98205,normal
98206,normal
98207,normal
98208,normal
98209,anomaly
98210,normal
98211,normal
98212,normal
98213,anomaly
98214,anomaly
98215,normal
98216,anomaly
98217,normal
98218,normal
98219,anomaly
98220,normal
98221,anomaly
98222,normal
98223,anomaly
98224,anomaly
98225,normal
98226,normal
98227,normal
98228,anomaly
98229,normal
98230,anomaly
98231,normal
98232,normal
98233,normal
98234,normal
98235,anomaly
98236,anomaly
98237,normal
98238,normal
98239,normal
98240,anomaly
98241,normal
98242,anomaly
98243,normal
98244,anomaly
98245,anomaly
98246,anomaly
98247,normal
98248,anomaly
98249,anomaly
98250,anomaly
98251,normal
98252,anomaly
98253,normal
98254,normal
98255,anomaly
98256,anomaly
98257,normal
98258,anomaly
98259,anomaly
98260,anomaly
98261,normal
98262,normal
98263,anomaly
98264,normal
98265,anomaly
98266,normal
98267,normal
98268,anomaly
98269,normal
98270,normal
98271,anomaly
98272,anomaly
98273,normal
98274,normal
98275,anomaly
98276,anomaly
98277,normal
98278,normal
98279,normal
98280,anomaly
98281,normal
98282,normal
98283,normal
98284,anomaly
98285,normal
98286,normal
98287,normal
98288,normal
98289,normal
98290,anomaly
98291,anomaly
98292,normal
98293,normal
98294,anomaly
98295,normal
98296,normal
98297,normal
98298,anomaly
98299,anomaly
98300,anomaly
98301,anomaly
98302,normal
98303,normal
98304,normal
98305,anomaly
98306,anomaly
98307,normal
98308,anomaly
98309,normal
98310,anomaly
98311,anomaly
98312,normal
98313,normal
98314,normal
98315,normal
98316,anomaly
98317,normal
98318,normal
98319,anomaly
98320,normal
98321,normal
98322,normal
98323,anomaly
98324,normal
98325,normal
98326,anomaly
98327,normal
98328,normal
98329,normal
98330,normal
98331,normal
98332,anomaly
98333,anomaly
98334,normal
98335,anomaly
98336,normal
98337,anomaly
98338,anomaly
98339,normal
98340,normal
98341,anomaly
98342,anomaly
98343,anomaly
98344,normal
98345,anomaly
98346,normal
98347,normal
98348,normal
98349,normal
98350,normal
98351,normal
98352,anomaly
98353,normal
98354,anomaly
98355,anomaly
98356,normal
98357,anomaly
98358,anomaly
98359,normal
98360,anomaly
98361,normal
98362,anomaly
98363,normal
98364,anomaly
98365,anomaly
98366,anomaly
98367,normal
98368,anomaly
98369,normal
98370,normal
98371,normal
98372,anomaly
98373,anomaly
98374,normal
98375,normal
98376,normal
98377,anomaly
98378,normal
98379,normal
98380,normal
98381,anomaly
98382,normal
98383,normal
98384,normal
98385,normal
98386,anomaly
98387,normal
98388,normal
98389,anomaly
98390,normal
98391,normal
98392,normal
98393,normal
98394,normal
98395,normal
98396,normal
98397,anomaly
98398,normal
98399,normal
98400,normal
98401,normal
98402,anomaly
98403,normal
98404,anomaly
98405,anomaly
98406,normal
98407,anomaly
98408,normal
98409,normal
98410,anomaly
98411,normal
98412,normal
98413,anomaly
98414,normal
98415,normal
98416,anomaly
98417,normal
98418,anomaly
98419,normal
98420,anomaly
98421,normal
98422,normal
98423,anomaly
98424,anomaly
98425,normal
98426,anomaly
98427,anomaly
98428,anomaly
98429,normal
98430,normal
98431,normal
98432,normal
98433,normal
98434,anomaly
98435,anomaly
98436,normal
98437,normal
98438,anomaly
98439,normal
98440,normal
98441,anomaly
98442,normal
98443,anomaly
98444,normal
98445,anomaly
98446,anomaly
98447,normal
98448,anomaly
98449,anomaly
98450,normal
98451,anomaly
98452,normal
98453,anomaly
98454,anomaly
98455,anomaly
98456,anomaly
98457,normal
98458,normal
98459,anomaly
98460,anomaly
98461,normal
98462,anomaly
98463,anomaly
98464,anomaly
98465,normal
98466,anomaly
98467,normal
98468,anomaly
98469,normal
98470,normal
98471,normal
98472,normal
98473,anomaly
98474,normal
98475,normal
98476,normal
98477,normal
98478,normal
98479,normal
98480,normal
98481,anomaly
98482,anomaly
98483,normal
98484,anomaly
98485,normal
98486,anomaly
98487,normal
98488,anomaly
98489,anomaly
98490,anomaly
98491,anomaly
98492,anomaly
98493,normal
98494,normal
98495,normal
98496,normal
98497,anomaly
98498,anomaly
98499,normal
98500,normal
98501,anomaly
98502,normal
98503,normal
98504,normal
98505,anomaly
98506,anomaly
98507,normal
98508,anomaly
98509,normal
98510,normal
98511,anomaly
98512,normal
98513,normal
98514,normal
98515,anomaly
98516,normal
98517,anomaly
98518,normal
98519,anomaly
98520,anomaly
98521,normal
98522,anomaly
98523,anomaly
98524,normal
98525,anomaly
98526,normal
98527,anomaly
98528,normal
98529,normal
98530,normal
98531,anomaly
98532,anomaly
98533,anomaly
98534,anomaly
98535,normal
98536,anomaly
98537,normal
98538,normal
98539,anomaly
98540,normal
98541,normal
98542,normal
98543,normal
98544,normal
98545,anomaly
98546,anomaly
98547,normal
98548,normal
98549,anomaly
98550,normal
98551,normal
98552,anomaly
98553,normal
98554,anomaly
98555,anomaly
98556,normal
98557,anomaly
98558,anomaly
98559,normal
98560,normal
98561,normal
98562,normal
98563,anomaly
98564,anomaly
98565,anomaly
98566,anomaly
98567,normal
98568,anomaly
98569,normal
98570,anomaly
98571,anomaly
98572,anomaly
98573,anomaly
98574,normal
98575,normal
98576,normal
98577,normal
98578,anomaly
98579,normal
98580,anomaly
98581,normal
98582,normal
98583,normal
98584,anomaly
98585,normal
98586,anomaly
98587,normal
98588,normal
98589,anomaly
98590,normal
98591,anomaly
98592,anomaly
98593,normal
98594,anomaly
98595,normal
98596,normal
98597,normal
98598,anomaly
98599,normal
98600,anomaly
98601,normal
98602,anomaly
98603,normal
98604,normal
98605,anomaly
98606,anomaly
98607,normal
98608,anomaly
98609,anomaly
98610,normal
98611,anomaly
98612,anomaly
98613,normal
98614,normal
98615,anomaly
98616,normal
98617,normal
98618,anomaly
98619,normal
98620,normal
98621,normal
98622,normal
98623,normal
98624,anomaly
98625,normal
98626,anomaly
98627,anomaly
98628,anomaly
98629,normal
98630,normal
98631,normal
98632,normal
98633,normal
98634,anomaly
98635,normal
98636,normal
98637,anomaly
98638,normal
98639,normal
98640,normal
98641,normal
98642,anomaly
98643,normal
98644,normal
98645,normal
98646,anomaly
98647,normal
98648,anomaly
98649,anomaly
98650,normal
98651,normal
98652,anomaly
98653,anomaly
98654,anomaly
98655,normal
98656,normal
98657,anomaly
98658,normal
98659,normal
98660,normal
98661,anomaly
98662,normal
98663,normal
98664,anomaly
98665,anomaly
98666,anomaly
98667,normal
98668,anomaly
98669,anomaly
98670,normal
98671,normal
98672,anomaly
98673,normal
98674,anomaly
98675,normal
98676,anomaly
98677,normal
98678,anomaly
98679,normal
98680,normal
98681,anomaly
98682,anomaly
98683,normal
98684,normal
98685,normal
98686,normal
98687,anomaly
98688,anomaly
98689,anomaly
98690,normal
98691,normal
98692,anomaly
98693,normal
98694,normal
98695,normal
98696,anomaly
98697,anomaly
98698,normal
98699,anomaly
98700,normal
98701,normal
98702,normal
98703,anomaly
98704,anomaly
98705,anomaly
98706,anomaly
98707,anomaly
98708,normal
98709,anomaly
98710,anomaly
98711,anomaly
98712,anomaly
98713,anomaly
98714,normal
98715,normal
98716,anomaly
98717,normal
98718,normal
98719,anomaly
98720,normal
98721,anomaly
98722,normal
98723,normal
98724,normal
98725,normal
98726,anomaly
98727,normal
98728,anomaly
98729,anomaly
98730,anomaly
98731,normal
98732,normal
98733,normal
98734,anomaly
98735,normal
98736,normal
98737,anomaly
98738,anomaly
98739,normal
98740,normal
98741,normal
98742,anomaly
98743,normal
98744,normal
98745,anomaly
98746,anomaly
98747,normal
98748,anomaly
98749,normal
98750,normal
98751,anomaly
98752,normal
98753,normal
98754,anomaly
98755,anomaly
98756,normal
98757,anomaly
98758,normal
98759,normal
98760,normal
98761,normal
98762,anomaly
98763,normal
98764,normal
98765,normal
98766,normal
98767,normal
98768,anomaly
98769,normal
98770,normal
98771,normal
98772,normal
98773,normal
98774,anomaly
98775,normal
98776,anomaly
98777,anomaly
98778,anomaly
98779,anomaly
98780,normal
98781,normal
98782,anomaly
98783,anomaly
98784,anomaly
98785,normal
98786,anomaly
98787,anomaly
98788,anomaly
98789,normal
98790,normal
98791,normal
98792,normal
98793,normal
98794,normal
98795,normal
98796,anomaly
98797,anomaly
98798,normal
98799,anomaly
98800,anomaly
98801,anomaly
98802,anomaly
98803,normal
98804,normal
98805,normal
98806,normal
98807,normal
98808,anomaly
98809,anomaly
98810,normal
98811,anomaly
98812,anomaly
98813,normal
98814,normal
98815,normal
98816,anomaly
98817,anomaly
98818,normal
98819,anomaly
98820,normal
98821,anomaly
98822,normal
98823,anomaly
98824,normal
98825,anomaly
98826,normal
98827,normal
98828,normal
98829,anomaly
98830,normal
98831,normal
98832,anomaly
98833,anomaly
98834,normal
98835,normal
98836,normal
98837,anomaly
98838,anomaly
98839,normal
98840,anomaly
98841,normal
98842,anomaly
98843,normal
98844,normal
98845,anomaly
98846,anomaly
98847,normal
98848,normal
98849,normal
98850,normal
98851,normal
98852,normal
98853,anomaly
98854,anomaly
98855,normal
98856,normal
98857,normal
98858,normal
98859,normal
98860,normal
98861,anomaly
98862,anomaly
98863,normal
98864,normal
98865,normal
98866,normal
98867,anomaly
98868,normal
98869,anomaly
98870,normal
98871,normal
98872,normal
98873,normal
98874,normal
98875,normal
98876,normal
98877,anomaly
98878,anomaly
98879,normal
98880,normal
98881,normal
98882,anomaly
98883,anomaly
98884,normal
98885,anomaly
98886,normal
98887,normal
98888,normal
98889,normal
98890,normal
98891,normal
98892,normal
98893,normal
98894,anomaly
98895,normal
98896,normal
98897,normal
98898,normal
98899,anomaly
98900,normal
98901,normal
98902,normal
98903,anomaly
98904,normal
98905,normal
98906,anomaly
98907,anomaly
98908,normal
98909,normal
98910,anomaly
98911,anomaly
98912,anomaly
98913,anomaly
98914,anomaly
98915,anomaly
98916,anomaly
98917,anomaly
98918,normal
98919,anomaly
98920,normal
98921,normal
98922,normal
98923,normal
98924,anomaly
98925,normal
98926,normal
98927,anomaly
98928,normal
98929,anomaly
98930,anomaly
98931,anomaly
98932,normal
98933,anomaly
98934,normal
98935,anomaly
98936,anomaly
98937,normal
98938,anomaly
98939,normal
98940,normal
98941,anomaly
98942,anomaly
98943,anomaly
98944,anomaly
98945,normal
98946,normal
98947,anomaly
98948,normal
98949,anomaly
98950,normal
98951,anomaly
98952,normal
98953,anomaly
98954,normal
98955,anomaly
98956,anomaly
98957,anomaly
98958,normal
98959,normal
98960,normal
98961,anomaly
98962,normal
98963,anomaly
98964,normal
98965,normal
98966,anomaly
98967,anomaly
98968,anomaly
98969,normal
98970,normal
98971,anomaly
98972,normal
98973,normal
98974,anomaly
98975,normal
98976,normal
98977,normal
98978,normal
98979,normal
98980,normal
98981,anomaly
98982,normal
98983,normal
98984,anomaly
98985,anomaly
98986,normal
98987,normal
98988,normal
98989,anomaly
98990,normal
98991,normal
98992,anomaly
98993,anomaly
98994,normal
98995,normal
98996,normal
98997,normal
98998,normal
98999,anomaly
99000,normal
99001,normal
99002,anomaly
99003,anomaly
99004,normal
99005,normal
99006,anomaly
99007,anomaly
99008,normal
99009,normal
99010,anomaly
99011,anomaly
99012,normal
99013,normal
99014,anomaly
99015,anomaly
99016,anomaly
99017,anomaly
99018,normal
99019,normal
99020,anomaly
99021,normal
99022,anomaly
99023,anomaly
99024,normal
99025,normal
99026,normal
99027,normal
99028,anomaly
99029,normal
99030,normal
99031,normal
99032,normal
99033,anomaly
99034,normal
99035,anomaly
99036,normal
99037,anomaly
99038,anomaly
99039,normal
99040,normal
99041,normal
99042,anomaly
99043,anomaly
99044,anomaly
99045,anomaly
99046,anomaly
99047,anomaly
99048,anomaly
99049,normal
99050,normal
99051,normal
99052,anomaly
99053,normal
99054,anomaly
99055,normal
99056,anomaly
99057,normal
99058,normal
99059,normal
99060,normal
99061,normal
99062,normal
99063,anomaly
99064,anomaly
99065,anomaly
99066,anomaly
99067,normal
99068,anomaly
99069,normal
99070,anomaly
99071,anomaly
99072,anomaly
99073,normal
99074,normal
99075,normal
99076,anomaly
99077,anomaly
99078,normal
99079,anomaly
99080,anomaly
99081,anomaly
99082,anomaly
99083,anomaly
99084,anomaly
99085,anomaly
99086,normal
99087,normal
99088,anomaly
99089,anomaly
99090,anomaly
99091,normal
99092,anomaly
99093,normal
99094,normal
99095,anomaly
99096,anomaly
99097,anomaly
99098,normal
99099,anomaly
99100,anomaly
99101,normal
99102,anomaly
99103,anomaly
99104,anomaly
99105,anomaly
99106,anomaly
99107,normal
99108,normal
99109,anomaly
99110,normal
99111,normal
99112,normal
99113,normal
99114,normal
99115,anomaly
99116,normal
99117,normal
99118,normal
99119,anomaly
99120,anomaly
99121,normal
99122,normal
99123,normal
99124,anomaly
99125,anomaly
99126,anomaly
99127,normal
99128,anomaly
99129,normal
99130,normal
99131,anomaly
99132,normal
99133,anomaly
99134,normal
99135,anomaly
99136,anomaly
99137,anomaly
99138,anomaly
99139,anomaly
99140,anomaly
99141,normal
99142,normal
99143,normal
99144,anomaly
99145,normal
99146,anomaly
99147,anomaly
99148,normal
99149,normal
99150,anomaly
99151,anomaly
99152,normal
99153,normal
99154,normal
99155,anomaly
99156,normal
99157,normal
99158,anomaly
99159,normal
99160,anomaly
99161,anomaly
99162,normal
99163,normal
99164,normal
99165,anomaly
99166,anomaly
99167,anomaly
99168,normal
99169,anomaly
99170,anomaly
99171,anomaly
99172,normal
99173,anomaly
99174,anomaly
99175,anomaly
99176,anomaly
99177,anomaly
99178,anomaly
99179,normal
99180,anomaly
99181,normal
99182,normal
99183,normal
99184,normal
99185,anomaly
99186,anomaly
99187,anomaly
99188,anomaly
99189,normal
99190,normal
99191,normal
99192,anomaly
99193,normal
99194,normal
99195,anomaly
99196,anomaly
99197,anomaly
99198,anomaly
99199,anomaly
99200,anomaly
99201,anomaly
99202,normal
99203,anomaly
99204,normal
99205,anomaly
99206,anomaly
99207,anomaly
99208,anomaly
99209,normal
99210,normal
99211,normal
99212,anomaly
99213,anomaly
99214,anomaly
99215,normal
99216,normal
99217,normal
99218,anomaly
99219,anomaly
99220,anomaly
99221,normal
99222,normal
99223,anomaly
99224,anomaly
99225,anomaly
99226,anomaly
99227,normal
99228,anomaly
99229,anomaly
99230,normal
99231,anomaly
99232,normal
99233,anomaly
99234,normal
99235,normal
99236,normal
99237,normal
99238,anomaly
99239,anomaly
99240,anomaly
99241,normal
99242,normal
99243,normal
99244,normal
99245,normal
99246,normal
99247,normal
99248,normal
99249,normal
99250,normal
99251,normal
99252,anomaly
99253,normal
99254,anomaly
99255,anomaly
99256,normal
99257,normal
99258,normal
99259,normal
99260,normal
99261,anomaly
99262,anomaly
99263,anomaly
99264,normal
99265,normal
99266,anomaly
99267,normal
99268,normal
99269,anomaly
99270,normal
99271,normal
99272,normal
99273,anomaly
99274,anomaly
99275,normal
99276,anomaly
99277,normal
99278,anomaly
99279,normal
99280,anomaly
99281,normal
99282,anomaly
99283,anomaly
99284,anomaly
99285,normal
99286,anomaly
99287,normal
99288,anomaly
99289,normal
99290,anomaly
99291,anomaly
99292,anomaly
99293,normal
99294,normal
99295,anomaly
99296,anomaly
99297,normal
99298,anomaly
99299,anomaly
99300,normal
99301,anomaly
99302,normal
99303,anomaly
99304,anomaly
99305,anomaly
99306,anomaly
99307,normal
99308,normal
99309,anomaly
99310,anomaly
99311,normal
99312,normal
99313,anomaly
99314,anomaly
99315,anomaly
99316,normal
99317,normal
99318,normal
99319,normal
99320,anomaly
99321,anomaly
99322,normal
99323,normal
99324,anomaly
99325,normal
99326,anomaly
99327,normal
99328,anomaly
99329,anomaly
99330,anomaly
99331,anomaly
99332,anomaly
99333,normal
99334,normal
99335,normal
99336,normal
99337,normal
99338,normal
99339,normal
99340,normal
99341,normal
99342,anomaly
99343,anomaly
99344,anomaly
99345,anomaly
99346,normal
99347,normal
99348,normal
99349,anomaly
99350,normal
99351,normal
99352,anomaly
99353,anomaly
99354,normal
99355,anomaly
99356,anomaly
99357,anomaly
99358,normal
99359,normal
99360,normal
99361,normal
99362,normal
99363,normal
99364,anomaly
99365,anomaly
99366,anomaly
99367,normal
99368,normal
99369,normal
99370,normal
99371,anomaly
99372,normal
99373,normal
99374,normal
99375,normal
99376,normal
99377,anomaly
99378,anomaly
99379,anomaly
99380,anomaly
99381,normal
99382,anomaly
99383,anomaly
99384,anomaly
99385,normal
99386,anomaly
99387,anomaly
99388,normal
99389,normal
99390,anomaly
99391,anomaly
99392,normal
99393,normal
99394,normal
99395,anomaly
99396,normal
99397,normal
99398,normal
99399,anomaly
99400,anomaly
99401,normal
99402,normal
99403,anomaly
99404,anomaly
99405,normal
99406,normal
99407,anomaly
99408,anomaly
99409,anomaly
99410,normal
99411,normal
99412,anomaly
99413,normal
99414,normal
99415,anomaly
99416,normal
99417,normal
99418,anomaly
99419,anomaly
99420,anomaly
99421,normal
99422,normal
99423,normal
99424,normal
99425,normal
99426,normal
99427,anomaly
99428,normal
99429,normal
99430,anomaly
99431,anomaly
99432,normal
99433,normal
99434,normal
99435,normal
99436,normal
99437,normal
99438,anomaly
99439,normal
99440,normal
99441,anomaly
99442,normal
99443,normal
99444,normal
99445,normal
99446,anomaly
99447,anomaly
99448,anomaly
99449,normal
99450,normal
99451,normal
99452,anomaly
99453,normal
99454,normal
99455,normal
99456,normal
99457,anomaly
99458,anomaly
99459,anomaly
99460,normal
99461,anomaly
99462,anomaly
99463,anomaly
99464,anomaly
99465,anomaly
99466,anomaly
99467,anomaly
99468,anomaly
99469,normal
99470,anomaly
99471,anomaly
99472,anomaly
99473,anomaly
99474,normal
99475,anomaly
99476,normal
99477,anomaly
99478,anomaly
99479,anomaly
99480,anomaly
99481,normal
99482,anomaly
99483,anomaly
99484,anomaly
99485,normal
99486,normal
99487,anomaly
99488,normal
99489,anomaly
99490,normal
99491,normal
99492,anomaly
99493,anomaly
99494,normal
99495,anomaly
99496,normal
99497,anomaly
99498,anomaly
99499,normal
99500,anomaly
99501,normal
99502,anomaly
99503,normal
99504,anomaly
99505,anomaly
99506,normal
99507,normal
99508,anomaly
99509,anomaly
99510,anomaly
99511,anomaly
99512,normal
99513,anomaly
99514,anomaly
99515,normal
99516,anomaly
99517,anomaly
99518,normal
99519,normal
99520,normal
99521,anomaly
99522,anomaly
99523,normal
99524,normal
99525,anomaly
99526,anomaly
99527,anomaly
99528,normal
99529,anomaly
99530,normal
99531,anomaly
99532,normal
99533,normal
99534,normal
99535,normal
99536,normal
99537,normal
99538,normal
99539,anomaly
99540,normal
99541,anomaly
99542,normal
99543,normal
99544,anomaly
99545,anomaly
99546,normal
99547,anomaly
99548,anomaly
99549,normal
99550,anomaly
99551,anomaly
99552,normal
99553,normal
99554,normal
99555,normal
99556,anomaly
99557,normal
99558,anomaly
99559,anomaly
99560,normal
99561,anomaly
99562,normal
99563,normal
99564,anomaly
99565,normal
99566,normal
99567,normal
99568,normal
99569,normal
99570,normal
99571,anomaly
99572,normal
99573,anomaly
99574,anomaly
99575,normal
99576,anomaly
99577,normal
99578,normal
99579,normal
99580,normal
99581,anomaly
99582,normal
99583,normal
99584,normal
99585,normal
99586,normal
99587,anomaly
99588,anomaly
99589,normal
99590,anomaly
99591,normal
99592,normal
99593,normal
99594,anomaly
99595,normal
99596,anomaly
99597,anomaly
99598,anomaly
99599,normal
99600,anomaly
99601,normal
99602,anomaly
99603,anomaly
99604,anomaly
99605,normal
99606,anomaly
99607,anomaly
99608,anomaly
99609,normal
99610,normal
99611,normal
99612,anomaly
99613,normal
99614,normal
99615,anomaly
99616,normal
99617,normal
99618,normal
99619,normal
99620,anomaly
99621,normal
99622,anomaly
99623,anomaly
99624,anomaly
99625,anomaly
99626,normal
99627,anomaly
99628,normal
99629,anomaly
99630,anomaly
99631,anomaly
99632,anomaly
99633,normal
99634,anomaly
99635,anomaly
99636,normal
99637,normal
99638,normal
99639,anomaly
99640,normal
99641,anomaly
99642,anomaly
99643,normal
99644,normal
99645,normal
99646,anomaly
99647,anomaly
99648,anomaly
99649,normal
99650,anomaly
99651,normal
99652,normal
99653,normal
99654,normal
99655,normal
99656,anomaly
99657,normal
99658,normal
99659,normal
99660,normal
99661,anomaly
99662,normal
99663,normal
99664,normal
99665,anomaly
99666,normal
99667,anomaly
99668,anomaly
99669,anomaly
99670,normal
99671,anomaly
99672,normal
99673,normal
99674,anomaly
99675,anomaly
99676,normal
99677,anomaly
99678,normal
99679,anomaly
99680,anomaly
99681,normal
99682,anomaly
99683,anomaly
99684,normal
99685,anomaly
99686,normal
99687,anomaly
99688,anomaly
99689,normal
99690,anomaly
99691,normal
99692,anomaly
99693,anomaly
99694,normal
99695,normal
99696,normal
99697,anomaly
99698,normal
99699,normal
99700,anomaly
99701,anomaly
99702,anomaly
99703,normal
99704,anomaly
99705,normal
99706,normal
99707,normal
99708,anomaly
99709,anomaly
99710,normal
99711,anomaly
99712,anomaly
99713,anomaly
99714,normal
99715,normal
99716,normal
99717,anomaly
99718,anomaly
99719,anomaly
99720,anomaly
99721,normal
99722,normal
99723,anomaly
99724,anomaly
99725,normal
99726,anomaly
99727,normal
99728,anomaly
99729,normal
99730,normal
99731,anomaly
99732,normal
99733,anomaly
99734,normal
99735,normal
99736,anomaly
99737,normal
99738,normal
99739,anomaly
99740,anomaly
99741,anomaly
99742,normal
99743,anomaly
99744,normal
99745,anomaly
99746,normal
99747,anomaly
99748,anomaly
99749,anomaly
99750,normal
99751,normal
99752,anomaly
99753,normal
99754,normal
99755,normal
99756,anomaly
99757,anomaly
99758,anomaly
99759,anomaly
99760,normal
99761,normal
99762,anomaly
99763,anomaly
99764,normal
99765,normal
99766,normal
99767,anomaly
99768,normal
99769,normal
99770,anomaly
99771,anomaly
99772,anomaly
99773,normal
99774,anomaly
99775,normal
99776,anomaly
99777,normal
99778,anomaly
99779,normal
99780,anomaly
99781,normal
99782,normal
99783,anomaly
99784,normal
99785,normal
99786,anomaly
99787,normal
99788,normal
99789,normal
99790,normal
99791,normal
99792,normal
99793,normal
99794,normal
99795,anomaly
99796,anomaly
99797,anomaly
99798,normal
99799,normal
99800,anomaly
99801,normal
99802,normal
99803,anomaly
99804,anomaly
99805,normal
99806,normal
99807,anomaly
99808,anomaly
99809,anomaly
99810,normal
99811,anomaly
99812,anomaly
99813,normal
99814,normal
99815,normal
99816,anomaly
99817,anomaly
99818,anomaly
99819,normal
99820,normal
99821,anomaly
99822,anomaly
99823,normal
99824,normal
99825,anomaly
99826,anomaly
99827,anomaly
99828,normal
99829,normal
99830,normal
99831,anomaly
99832,normal
99833,anomaly
99834,anomaly
99835,anomaly
99836,anomaly
99837,normal
99838,normal
99839,normal
99840,anomaly
99841,normal
99842,normal
99843,anomaly
99844,normal
99845,anomaly
99846,anomaly
99847,normal
99848,normal
99849,normal
99850,anomaly
99851,anomaly
99852,anomaly
99853,normal
99854,anomaly
99855,anomaly
99856,anomaly
99857,normal
99858,anomaly
99859,normal
99860,normal
99861,normal
99862,normal
99863,anomaly
99864,normal
99865,normal
99866,normal
99867,anomaly
99868,anomaly
99869,anomaly
99870,anomaly
99871,anomaly
99872,anomaly
99873,anomaly
99874,normal
99875,anomaly
99876,anomaly
99877,normal
99878,normal
99879,normal
99880,normal
99881,normal
99882,anomaly
99883,anomaly
99884,normal
99885,anomaly
99886,normal
99887,normal
99888,normal
99889,anomaly
99890,normal
99891,normal
99892,normal
99893,normal
99894,anomaly
99895,anomaly
99896,anomaly
99897,normal
99898,anomaly
99899,anomaly
99900,anomaly
99901,normal
99902,normal
99903,normal
99904,normal
99905,normal
99906,anomaly
99907,anomaly
99908,anomaly
99909,normal
99910,anomaly
99911,normal
99912,anomaly
99913,normal
99914,normal
99915,anomaly
99916,normal
99917,normal
99918,anomaly
99919,normal
99920,anomaly
99921,anomaly
99922,anomaly
99923,anomaly
99924,anomaly
99925,anomaly
99926,anomaly
99927,anomaly
99928,anomaly
99929,anomaly
99930,anomaly
99931,anomaly
99932,anomaly
99933,normal
99934,normal
99935,anomaly
99936,normal
99937,normal
99938,anomaly
99939,anomaly
99940,anomaly
99941,normal
99942,anomaly
99943,normal
99944,anomaly
99945,normal
99946,anomaly
99947,normal
99948,anomaly
99949,anomaly
99950,normal
99951,anomaly
99952,normal
99953,normal
99954,normal
99955,anomaly
99956,anomaly
99957,normal
99958,normal
99959,normal
