,duration,src_bytes,dst_bytes,count,srv_count,protocol_type,attack_type
95151,0,0,0,108,8,tcp,neptune
95152,0,43,131,67,147,udp,normal
95153,0,293,1680,3,3,tcp,normal
95154,0,43,125,66,146,udp,normal
95155,0,210,702,16,32,tcp,normal
95156,1,501760,0,2,2,tcp,normal
95157,0,0,0,114,13,tcp,neptune
95158,0,1032,0,511,511,icmp,smurf
95159,0,0,0,292,4,tcp,neptune
95160,0,8,0,2,2,icmp,ipsweep
95161,0,277,525,2,2,tcp,normal
95162,0,28,0,34,34,udp,teardrop
95163,0,0,0,362,1,tcp,satan
95164,1,0,0,54,2,tcp,portsweep
95165,0,379,406,44,46,tcp,normal
95166,0,0,0,256,3,tcp,neptune
95167,30,937,2720,1,1,tcp,normal
95168,0,0,0,239,9,tcp,neptune
95169,0,345,390,16,16,tcp,normal
95170,0,243,258,27,28,tcp,normal
95171,0,1,0,24,7,udp,satan
95172,0,0,0,266,18,tcp,neptune
95173,0,0,0,89,25,tcp,neptune
95174,0,283,736,7,7,tcp,normal
95175,0,54540,2920,4,4,tcp,back
95176,0,0,0,181,12,tcp,neptune
95177,0,313,481,11,11,tcp,normal
95178,0,144,32821,6,6,tcp,normal
95179,65,88382,0,1,1,tcp,normal
95180,0,0,0,10,5,tcp,neptune
95181,0,214,261,6,27,tcp,normal
95182,0,8,0,1,15,icmp,ipsweep
95183,0,226,1380,5,5,tcp,normal
95184,0,8,0,1,39,icmp,ipsweep
95185,0,0,0,85,18,tcp,neptune
95186,0,200,283,4,4,tcp,normal
95187,0,10,39,3,1,tcp,normal
95188,0,0,0,30,6,tcp,neptune
95189,0,253,1423,9,9,tcp,normal
95190,0,203,3021,11,12,tcp,normal
95191,0,1032,0,32,32,icmp,smurf
95192,0,105,147,1,1,udp,normal
95193,0,285,1693,6,6,tcp,normal
95194,0,0,0,155,1,tcp,satan
95195,0,0,0,191,1,tcp,neptune
95196,0,641,0,1,1,tcp,normal
95197,3,0,15,1,1,tcp,ipsweep
95198,0,329,731,32,32,tcp,normal
95199,0,0,0,50,11,tcp,neptune
95200,0,304,806,4,4,tcp,normal
95201,0,0,0,237,14,tcp,neptune
95202,0,0,0,120,14,tcp,neptune
95203,0,459,3395,1,4,tcp,normal
95204,0,0,0,42,12,tcp,neptune
95205,0,0,0,198,3,tcp,neptune
95206,31,1505,4152,1,1,tcp,normal
95207,0,19,0,3,2,tcp,normal
95208,0,193,757,1,4,tcp,normal
95209,0,520,0,119,119,icmp,smurf
95210,0,299,303,14,39,tcp,normal
95211,0,333,1035,28,28,tcp,normal
95212,0,0,0,217,20,tcp,neptune
95213,0,0,0,213,10,tcp,neptune
95214,0,0,0,289,9,tcp,neptune
95215,0,1032,0,511,511,icmp,smurf
95216,0,0,0,146,1,tcp,satan
95217,0,301,897,20,22,tcp,normal
95218,0,8,0,1,43,icmp,ipsweep
95219,0,4316,0,5,5,tcp,normal
95220,0,0,0,1,1,tcp,ipsweep
95221,0,289,236,3,10,tcp,normal
95222,0,0,0,130,6,tcp,neptune
95223,0,965,0,12,14,tcp,normal
95224,0,516,4,159,159,udp,normal
95225,0,228,379,4,4,tcp,normal
95226,0,520,0,227,227,icmp,smurf
95227,0,0,0,71,17,tcp,neptune
95228,1,1326,331,1,2,tcp,normal
95229,0,28,0,44,44,udp,teardrop
95230,1,1151,2445,1,1,tcp,warezclient
95231,0,28,0,16,16,udp,teardrop
95232,0,0,0,140,1,tcp,portsweep
95233,0,45,128,77,155,udp,normal
95234,0,0,0,113,10,tcp,neptune
95235,0,8,0,1,31,icmp,ipsweep
95236,1,1003,363,1,1,tcp,normal
95237,0,0,0,38,6,tcp,neptune
95238,0,0,0,1,1,tcp,neptune
95239,0,2800,394,1,1,tcp,normal
95240,0,8,0,1,1,tcp,normal
95241,0,183,0,2,1,icmp,normal
95242,0,0,0,1,1,tcp,normal
95243,0,1638,330,1,1,tcp,normal
95244,0,266,282,13,13,tcp,normal
95245,3,204876,327,1,1,tcp,normal
95246,0,0,0,147,18,tcp,neptune
95247,0,188,9268,1,1,tcp,normal
95248,0,73,17,1,1,tcp,normal
95249,0,1032,0,511,511,icmp,smurf
95250,0,9,37,2,1,tcp,normal
95251,0,0,0,1,1,tcp,normal
95252,0,0,0,142,11,tcp,neptune
95253,0,520,0,201,201,icmp,smurf
95254,0,44,117,162,162,udp,normal
95255,0,252,15250,3,3,tcp,normal
95256,0,0,0,293,17,tcp,neptune
95257,0,3087,429,1,3,tcp,normal
95258,2,892,373,1,3,tcp,normal
95259,0,0,0,1,1,tcp,portsweep
95260,0,201,911,11,33,tcp,normal
95261,0,0,0,54,13,tcp,neptune
95262,0,44,156,1,1,tcp,normal
95263,0,325,11524,20,20,tcp,normal
95264,0,0,0,241,8,tcp,neptune
95265,6,141,2515,1,1,tcp,normal
95266,0,12791,1428,1,1,tcp,normal
95267,0,54540,8314,3,3,tcp,back
95268,0,0,0,265,3,tcp,neptune
95269,0,0,0,6,2,tcp,neptune
95270,0,0,0,234,21,tcp,neptune
95271,0,46,129,31,59,udp,normal
95272,0,45,132,2,17,udp,normal
95273,26462,1,0,2,2,tcp,portsweep
95274,0,244,1382,5,5,tcp,normal
95275,0,44,74,202,202,udp,normal
95276,0,3909,0,6,6,tcp,normal
95277,0,0,0,112,12,tcp,neptune
95278,0,0,0,294,4,tcp,neptune
95279,0,0,0,125,9,tcp,neptune
95280,0,45,125,69,150,udp,normal
95281,0,275,9851,1,3,tcp,normal
95282,0,240,311,4,10,tcp,normal
95283,3,1093,329,1,4,tcp,normal
95284,0,0,0,1,1,tcp,nmap
95285,0,0,0,4,1,tcp,neptune
95286,0,214,181,7,7,tcp,normal
95287,0,0,0,254,9,tcp,neptune
95288,0,45,135,196,196,udp,normal
95289,0,0,0,1,2,tcp,normal
95290,0,0,0,7,1,tcp,neptune
95291,0,0,0,54,5,tcp,neptune
95292,0,214,484,17,19,tcp,normal
95293,0,43,43,108,169,udp,normal
95294,24,227,765,1,1,tcp,normal
95295,0,0,0,224,5,tcp,neptune
95296,0,0,0,217,18,tcp,neptune
95297,0,232,609,3,5,tcp,normal
95298,0,265,22926,4,8,tcp,normal
95299,0,0,0,107,12,tcp,neptune
95300,0,239,2125,4,4,tcp,normal
95301,0,147,2632,1,1,tcp,normal
95302,0,0,0,295,23,tcp,neptune
95303,0,18,0,1,1,icmp,ipsweep
95304,0,0,0,212,12,tcp,neptune
95305,0,30,0,1,2,udp,normal
95306,0,0,0,48,13,tcp,neptune
95307,0,1032,0,511,511,icmp,smurf
95308,0,328,27740,4,4,tcp,normal
95309,154,900,2836,1,1,tcp,normal
95310,0,1838,333,1,1,tcp,normal
95311,0,0,0,129,20,tcp,neptune
95312,1995,147,105,5,2,udp,normal
95313,0,12,0,1,1,tcp,normal
95314,0,0,0,111,7,tcp,neptune
95315,0,54540,8314,5,6,tcp,back
95316,0,226,5916,10,10,tcp,normal
95317,0,0,0,148,9,tcp,neptune
95318,27,1198,3380,1,1,tcp,normal
95319,0,0,0,119,11,tcp,neptune
95320,0,0,0,1,1,tcp,normal
95321,0,34,34,1,3,udp,normal
95322,0,45,143,71,151,udp,normal
95323,0,0,0,112,1,tcp,satan
95324,0,0,0,16,16,tcp,neptune
95325,0,501760,0,1,1,tcp,normal
95326,0,171,1434,3,3,tcp,normal
95327,0,0,0,97,17,tcp,neptune
95328,0,330,392,15,15,tcp,normal
95329,18378,1,0,2,2,tcp,portsweep
95330,0,1,0,14,2,udp,satan
95331,0,0,0,2,1,tcp,portsweep
95332,0,0,0,76,10,tcp,neptune
95333,0,1032,0,511,511,icmp,smurf
95334,0,286,751,9,39,tcp,normal
95335,0,0,0,126,23,tcp,neptune
95336,2,1265,327,1,2,tcp,normal
95337,0,175337,0,2,2,tcp,normal
95338,0,0,0,115,10,tcp,neptune
95339,12813,1,0,2,2,tcp,portsweep
95340,0,0,0,262,7,tcp,neptune
95341,0,0,0,1,1,tcp,normal
95342,0,206,8773,15,15,tcp,normal
95343,0,48,48,1,1,udp,normal
95344,0,8,0,1,15,icmp,ipsweep
95345,0,0,0,129,7,tcp,neptune
95346,0,0,0,137,19,tcp,neptune
95347,0,0,0,269,25,tcp,neptune
95348,4,0,0,65,2,tcp,portsweep
95349,0,1032,0,511,511,icmp,smurf
95350,0,24,24,1,1,udp,normal
95351,0,44,44,20,27,udp,normal
95352,138,339,282,1,1,tcp,normal
95353,0,356,1328,10,10,tcp,normal
95354,0,18,0,1,1,icmp,ipsweep
95355,0,215,434,25,26,tcp,normal
95356,0,213,770,8,8,tcp,normal
95357,0,0,0,1,1,tcp,normal
95358,0,0,0,240,6,tcp,neptune
95359,0,159,54647,1,4,tcp,normal
95360,0,1032,0,448,448,icmp,smurf
95361,0,0,0,238,18,tcp,neptune
95362,0,0,0,117,3,tcp,neptune
95363,0,219,788,15,23,tcp,normal
95364,0,0,0,102,9,tcp,neptune
95365,0,45,132,65,143,udp,normal
95366,0,0,0,138,17,tcp,neptune
95367,0,0,0,146,16,tcp,neptune
95368,0,301,4363,2,9,tcp,normal
95369,0,0,0,192,2,tcp,neptune
95370,0,0,0,1,1,tcp,portsweep
95371,0,0,0,42,12,tcp,neptune
95372,62,207,464,7,7,tcp,normal
95373,0,1010,0,2,2,tcp,normal
95374,0,309,1906,1,1,tcp,normal
95375,311,147,105,1,1,udp,normal
95376,0,257,1806,9,9,tcp,normal
95377,0,1,74,27,13,udp,satan
95378,0,0,0,237,2,tcp,neptune
95379,0,1391,431,1,1,tcp,normal
95380,0,293,4321,18,18,tcp,normal
95381,0,205,2543,23,23,tcp,normal
95382,0,210,308,1,5,tcp,normal
95383,0,203,1211,6,24,tcp,normal
95384,0,1109,334,1,1,tcp,normal
95385,0,59,0,23,23,tcp,normal
95386,0,0,0,139,20,tcp,neptune
95387,0,0,0,45,1,tcp,satan
95388,0,44,132,67,147,udp,normal
95389,0,0,0,204,3,tcp,neptune
95390,0,28,0,54,54,udp,teardrop
95391,0,212,0,1,1,tcp,normal
95392,0,0,0,140,1,tcp,satan
95393,0,44,128,18,84,udp,normal
95394,0,252,14445,1,14,tcp,normal
95395,0,128,242,1,1,tcp,normal
95396,0,233,2571,6,6,tcp,normal
95397,0,44,78,210,210,udp,normal
95398,1,1164,376,1,2,tcp,normal
95399,0,0,0,1,1,tcp,normal
95400,0,0,0,96,12,tcp,neptune
95401,0,105,146,1,1,udp,normal
95402,0,231,325,3,3,tcp,normal
95403,0,260,398,3,4,tcp,normal
95404,0,0,0,90,1,tcp,neptune
95405,0,6062,0,17,17,tcp,normal
95406,0,0,0,148,16,tcp,neptune
95407,0,0,0,509,1,tcp,satan
95408,0,292,297,5,5,tcp,normal
95409,2,2748,329,1,1,tcp,normal
95410,1014,145,105,3,1,udp,normal
95411,0,0,0,129,20,tcp,neptune
95412,0,0,0,55,1,tcp,portsweep
95413,0,8737,0,10,10,tcp,normal
95414,0,0,0,106,4,tcp,neptune
95415,0,0,0,236,10,tcp,neptune
95416,0,33,33,1,5,udp,normal
95417,0,43,129,69,149,udp,normal
95418,0,0,0,220,11,tcp,neptune
95419,0,219,2000,2,2,tcp,normal
95420,0,0,0,15,8,tcp,neptune
95421,0,0,0,110,2,tcp,neptune
95422,0,0,0,1,1,tcp,normal
95423,0,7940,0,10,10,tcp,normal
95424,968,146,105,1,1,udp,normal
95425,0,0,0,184,6,tcp,neptune
95426,0,0,0,126,17,tcp,neptune
95427,0,383,0,2,2,tcp,normal
95428,0,0,0,149,20,tcp,neptune
95429,0,0,0,266,1,tcp,neptune
95430,0,28,0,97,97,udp,teardrop
95431,0,1032,0,511,511,icmp,smurf
95432,0,45,133,78,156,udp,normal
95433,0,307,327,7,32,tcp,normal
95434,0,238,1378,8,21,tcp,normal
95435,33,1190,3380,1,1,tcp,normal
95436,0,0,0,1,1,tcp,normal
95437,0,204,930,2,3,tcp,normal
95438,0,1180,398,1,2,tcp,normal
95439,0,0,0,285,17,tcp,neptune
95440,0,299,338,25,25,tcp,normal
95441,0,229,1340,3,15,tcp,normal
95442,0,1980,439,1,2,tcp,normal
95443,0,0,0,26,6,tcp,neptune
95444,0,45,120,108,108,udp,normal
95445,0,231,1462,27,27,tcp,normal
95446,0,0,0,127,16,tcp,neptune
95447,0,0,0,220,10,tcp,neptune
95448,0,4014,0,2,1,tcp,normal
95449,0,298,188,1,20,tcp,normal
95450,0,0,0,267,15,tcp,neptune
95451,0,0,0,91,24,tcp,neptune
95452,0,0,0,69,24,tcp,neptune
95453,0,227,1298,39,45,tcp,normal
95454,0,0,0,2,2,tcp,normal
95455,0,8,0,1,17,icmp,ipsweep
95456,0,0,0,234,15,tcp,neptune
95457,0,0,0,1,1,tcp,normal
95458,0,0,0,26,5,tcp,neptune
95459,0,46,112,1,1,udp,normal
95460,0,307,483,11,20,tcp,normal
95461,0,287,2656,20,22,tcp,normal
95462,20,229,770,1,1,tcp,normal
95463,1,61,189,1,1,tcp,normal
95464,0,0,0,1,2,tcp,normal
95465,0,3082,331,1,4,tcp,normal
95466,0,211,1441,6,7,tcp,normal
95467,0,0,0,256,15,tcp,neptune
95468,0,30,0,1,1,icmp,normal
95469,0,262,19886,1,1,tcp,normal
95470,0,0,0,243,2,tcp,neptune
95471,0,0,0,144,9,tcp,neptune
95472,0,0,0,175,8,tcp,neptune
95473,0,44,44,210,209,udp,normal
95474,0,0,0,1,1,tcp,ipsweep
95475,0,45,70,292,292,udp,normal
95476,0,0,0,260,13,tcp,neptune
95477,0,501760,0,2,2,tcp,normal
95478,0,9178,0,8,8,tcp,normal
95479,0,240,2432,11,14,tcp,normal
95480,0,43,126,115,195,udp,normal
95481,0,1376,0,4,4,tcp,normal
95482,0,11,0,1,1,tcp,normal
95483,0,272,60397,19,19,tcp,normal
95484,0,331,8720,39,39,tcp,normal
95485,0,0,0,138,20,tcp,neptune
95486,0,0,0,75,9,tcp,neptune
95487,0,0,0,257,16,tcp,neptune
95488,0,1227,332,1,1,tcp,normal
95489,0,232,1722,15,15,tcp,normal
95490,0,232,1973,17,17,tcp,normal
95491,0,0,0,205,18,tcp,neptune
95492,0,43,71,252,251,udp,normal
95493,0,34,34,5,15,udp,normal
95494,0,342,3793,53,53,tcp,normal
95495,1686,83,45,1,1,udp,normal
95496,0,0,0,511,1,tcp,satan
95497,6574,146,105,1,1,udp,normal
95498,0,293,13599,10,10,tcp,normal
95499,0,0,0,101,18,tcp,neptune
95500,10,1660,332,1,3,tcp,normal
95501,0,701,385,1,3,tcp,normal
95502,0,225,265,8,8,tcp,normal
95503,0,0,0,264,20,tcp,neptune
95504,0,46,100,189,188,udp,normal
95505,0,54540,8314,9,9,tcp,back
95506,0,0,0,111,18,tcp,neptune
95507,0,0,0,1,1,tcp,nmap
95508,0,241,9038,10,10,tcp,normal
95509,0,43,78,52,54,udp,normal
95510,0,201,12052,1,1,tcp,normal
95511,0,0,0,98,16,tcp,neptune
95512,0,0,0,136,18,tcp,neptune
95513,0,9311,0,7,7,tcp,normal
95514,0,0,0,95,10,tcp,neptune
95515,0,929,331,1,1,tcp,normal
95516,0,306,1075,2,2,tcp,normal
95517,0,34,88,4,12,udp,normal
95518,0,206,1929,29,29,tcp,normal
95519,0,0,0,11,6,tcp,neptune
95520,0,105,145,1,1,udp,normal
95521,0,0,0,1,1,tcp,nmap
95522,0,0,0,139,6,tcp,neptune
95523,0,345,2291,13,47,tcp,normal
95524,0,0,0,75,16,tcp,neptune
95525,0,253,477,13,13,tcp,normal
95526,0,749,0,2,2,tcp,normal
95527,4,2948,466,1,1,tcp,normal
95528,0,0,0,92,1,tcp,satan
95529,0,0,0,236,1,tcp,neptune
95530,0,0,0,199,4,tcp,neptune
95531,0,298,2445,13,16,tcp,normal
95532,0,0,0,115,14,tcp,neptune
95533,0,0,0,116,3,tcp,neptune
95534,0,303,1146,2,9,tcp,normal
95535,0,0,0,145,16,tcp,neptune
95536,0,0,0,106,6,tcp,neptune
95537,1,1050,331,1,3,tcp,normal
95538,0,309,352,1,1,tcp,normal
95539,0,0,0,127,6,tcp,neptune
95540,0,226,4946,5,11,tcp,normal
95541,0,213,2446,13,24,tcp,normal
95542,0,0,0,511,1,tcp,satan
95543,1,1130,332,1,2,tcp,normal
95544,0,0,0,93,15,tcp,neptune
95545,1,1229,363,1,1,tcp,normal
95546,5,4211,334,1,1,tcp,normal
95547,0,8,0,1,41,icmp,ipsweep
95548,0,0,0,239,19,tcp,neptune
95549,30,1484,4152,1,1,tcp,normal
95550,0,234,13504,8,8,tcp,normal
95551,0,567,0,1,3,tcp,normal
95552,0,43,73,322,322,udp,normal
95553,0,0,0,72,12,tcp,neptune
95554,0,0,0,172,22,tcp,neptune
95555,0,0,0,189,8,tcp,neptune
95556,0,0,0,241,12,tcp,neptune
95557,0,336,2801,6,26,tcp,normal
95558,0,105,146,7,1,udp,normal
95559,0,252,1512,6,8,tcp,normal
95560,0,0,0,230,16,tcp,neptune
95561,0,0,0,1,1,tcp,normal
95562,0,0,0,51,5,tcp,neptune
95563,0,329,876,1,1,tcp,normal
95564,0,44,133,187,267,udp,normal
95565,0,8,0,1,4,icmp,ipsweep
95566,0,44,44,122,202,udp,normal
95567,0,0,0,227,1,tcp,neptune
95568,0,501760,0,1,1,tcp,normal
95569,0,335,1211,8,8,tcp,normal
95570,0,0,0,83,1,tcp,satan
95571,0,46,46,10,17,udp,normal
95572,0,44,69,169,169,udp,normal
95573,0,209,6267,7,9,tcp,normal
95574,0,0,0,18,18,tcp,normal
95575,0,0,0,1,1,tcp,normal
95576,0,0,0,109,7,tcp,neptune
95577,0,0,0,250,12,tcp,neptune
95578,0,222,7355,6,7,tcp,normal
95579,0,44,110,197,197,udp,normal
95580,0,44,127,45,98,udp,normal
95581,0,46,75,213,213,udp,normal
95582,0,0,0,241,23,tcp,neptune
95583,0,1376,0,8,8,tcp,normal
95584,0,0,0,214,2,tcp,neptune
95585,0,311,944,5,5,tcp,normal
95586,0,243,13722,13,40,tcp,normal
95587,0,0,0,1,1,tcp,nmap
95588,0,262,10225,1,1,tcp,normal
95589,0,0,0,39,3,tcp,neptune
95590,0,0,0,94,14,tcp,neptune
95591,0,0,0,78,19,tcp,neptune
95592,0,0,0,35,1,tcp,portsweep
95593,0,1795,453,1,2,tcp,normal
95594,0,260,3269,2,2,tcp,normal
95595,0,2168,402,1,2,tcp,normal
95596,0,0,0,509,1,tcp,satan
95597,0,0,0,237,2,tcp,neptune
95598,0,223,2043,2,2,tcp,normal
95599,0,0,0,75,18,tcp,neptune
95600,0,0,0,116,1,tcp,neptune
95601,0,0,0,252,17,tcp,neptune
95602,0,189,8758,1,1,tcp,normal
95603,129,147,105,2,2,udp,normal
95604,0,0,0,120,17,tcp,neptune
95605,0,0,0,266,9,tcp,neptune
95606,0,0,0,108,7,tcp,neptune
95607,0,465,8759,1,1,tcp,normal
95608,0,250,613,10,10,tcp,normal
95609,0,8,0,1,3,icmp,ipsweep
95610,0,0,0,236,5,tcp,neptune
95611,0,1032,0,511,511,icmp,smurf
95612,0,217,392,25,52,tcp,normal
95613,0,147,0,5,1,udp,normal
95614,0,223,383,16,16,tcp,normal
95615,0,0,0,1,2,tcp,normal
95616,0,358,290,10,11,tcp,normal
95617,0,224,5705,34,35,tcp,normal
95618,0,0,0,511,1,tcp,satan
95619,0,11228,936,1,2,tcp,normal
95620,0,200,455,7,13,tcp,normal
95621,0,0,0,222,14,tcp,neptune
95622,0,0,0,289,24,tcp,neptune
95623,0,0,0,277,9,tcp,neptune
95624,0,44,44,135,135,udp,normal
95625,0,0,0,273,13,tcp,neptune
95626,0,0,0,255,19,tcp,neptune
95627,0,330,453,7,7,tcp,normal
95628,0,224,398,1,12,tcp,normal
95629,0,294,1783,4,4,tcp,normal
95630,0,0,0,229,9,tcp,neptune
95631,0,78,0,17,8,icmp,normal
95632,0,0,0,149,9,tcp,neptune
95633,44,1192,3373,1,1,tcp,normal
95634,0,2876,336,2,1,tcp,normal
95635,0,1452,329,1,2,tcp,normal
95636,0,0,0,288,24,tcp,neptune
95637,0,0,0,202,7,tcp,neptune
95638,0,0,0,271,23,tcp,neptune
95639,0,0,0,110,5,tcp,neptune
95640,0,206,1555,11,11,tcp,normal
95641,0,330,2655,16,16,tcp,normal
95642,0,0,0,262,7,tcp,neptune
95643,4420,145,105,1,1,udp,normal
95644,0,43,125,268,268,udp,normal
95645,0,334,0,1,1,tcp,warezclient
95646,0,54540,8314,4,4,tcp,back
95647,0,0,0,215,3,tcp,neptune
95648,0,349,2027,5,5,tcp,normal
95649,1940,146,105,1,1,udp,normal
95650,0,153,2601,2,2,tcp,normal
95651,0,54540,8314,3,3,tcp,back
95652,0,105,146,4,1,udp,normal
95653,0,0,0,128,12,tcp,neptune
95654,0,48,114,1,1,udp,normal
95655,0,0,0,292,15,tcp,neptune
95656,0,44,74,166,166,udp,normal
95657,0,186,841,1,25,tcp,normal
95658,0,0,0,211,7,tcp,neptune
95659,0,0,0,180,20,tcp,neptune
95660,0,105,145,1,1,udp,normal
95661,0,1,0,127,90,udp,satan
95662,0,314,6552,16,17,tcp,normal
95663,0,0,0,106,6,tcp,neptune
95664,0,45,45,204,204,udp,normal
95665,0,238,10378,10,12,tcp,normal
95666,0,45,134,41,85,udp,normal
95667,0,6601,0,21,21,tcp,normal
95668,0,308,304,4,9,tcp,normal
95669,0,264,10336,1,1,tcp,normal
95670,1,1208,368,1,3,tcp,normal
95671,0,45,45,156,238,udp,normal
95672,0,0,0,197,7,tcp,neptune
95673,0,238,191,9,9,tcp,normal
95674,0,44,70,121,121,udp,normal
95675,0,320,1377,1,1,tcp,normal
95676,0,281,1693,5,5,tcp,normal
95677,0,273,285,11,11,tcp,normal
95678,0,0,0,407,1,tcp,satan
95679,0,0,0,125,3,tcp,neptune
95680,0,275,13140,3,3,tcp,normal
95681,0,44,130,115,181,udp,normal
95682,0,8,0,1,18,icmp,ipsweep
95683,0,0,0,223,15,tcp,neptune
95684,0,0,0,188,8,tcp,neptune
95685,96,0,0,1,1,tcp,normal
95686,0,7420,7670,17,17,tcp,normal
95687,0,0,0,211,8,tcp,neptune
95688,0,262,128,1,1,tcp,normal
95689,0,0,0,39,21,tcp,neptune
95690,3,1944,334,1,1,tcp,normal
95691,0,268,1973,8,9,tcp,normal
95692,0,44,76,64,144,udp,normal
95693,0,0,0,1,2,tcp,normal
95694,0,246,0,1,1,tcp,warezclient
95695,0,297,2649,11,12,tcp,normal
95696,0,1,0,7,7,udp,satan
95697,6777,147,105,1,1,udp,normal
95698,0,0,0,140,11,tcp,neptune
95699,0,0,0,120,12,tcp,neptune
95700,0,302,4509,9,9,tcp,normal
95701,0,30,0,1,1,icmp,normal
95702,0,28,0,34,34,udp,teardrop
95703,0,646,333,1,3,tcp,normal
95704,0,1112,278,1,1,tcp,normal
95705,0,229,2545,4,7,tcp,normal
95706,0,1,0,9,4,udp,satan
95707,0,520,0,188,188,icmp,smurf
95708,0,43,116,103,104,udp,normal
95709,0,44,121,271,272,udp,normal
95710,0,8,0,1,23,icmp,ipsweep
95711,0,0,0,132,23,tcp,neptune
95712,0,0,0,92,2,tcp,neptune
95713,0,18,0,1,1,icmp,ipsweep
95714,0,200,430,1,1,tcp,normal
95715,0,0,0,126,3,tcp,neptune
95716,0,0,0,291,23,tcp,neptune
95717,0,0,0,203,11,tcp,neptune
95718,0,286,1319,10,10,tcp,normal
95719,0,0,0,35,2,tcp,neptune
95720,0,0,0,510,1,tcp,satan
95721,5030,1,0,2,2,tcp,portsweep
95722,0,0,0,149,25,tcp,neptune
95723,0,0,0,139,13,tcp,neptune
95724,0,0,0,68,20,tcp,neptune
95725,0,267,3685,1,1,tcp,normal
95726,0,0,0,267,25,tcp,neptune
95727,0,1480,0,2,4,icmp,pod
95728,0,0,0,39,14,tcp,neptune
95729,0,45,130,129,209,udp,normal
95730,0,305,2157,7,7,tcp,normal
95731,0,291,5962,2,6,tcp,normal
95732,3,1362,333,1,2,tcp,normal
95733,0,0,0,213,1,tcp,satan
95734,0,219,1899,6,6,tcp,normal
95735,0,192,0,2,2,tcp,normal
95736,0,16787,0,11,1,tcp,normal
95737,0,0,0,229,10,tcp,neptune
95738,4,594,331,1,1,tcp,normal
95739,0,516,4,428,428,udp,normal
95740,0,680,335,1,1,tcp,normal
95741,0,1,0,33,11,udp,satan
95742,0,0,0,1,2,tcp,normal
95743,0,0,0,121,6,tcp,neptune
95744,0,210,337,11,11,tcp,normal
95745,0,45,72,149,149,udp,normal
95746,0,28,0,59,59,udp,teardrop
95747,0,1032,0,418,418,icmp,smurf
95748,0,208,1187,20,22,tcp,normal
95749,0,247,1813,10,17,tcp,normal
95750,0,346,429,7,7,tcp,normal
95751,0,0,0,138,3,tcp,neptune
95752,0,44,73,280,279,udp,normal
95753,0,18,0,1,1,icmp,ipsweep
95754,0,1032,0,511,511,icmp,smurf
95755,0,520,0,146,146,icmp,smurf
95756,0,46,80,165,165,udp,normal
95757,0,8,0,1,32,icmp,nmap
95758,0,0,0,126,1,tcp,neptune
95759,0,1032,0,142,142,icmp,smurf
95760,0,0,0,236,17,tcp,neptune
95761,38,45,30,1,2,udp,normal
95762,0,230,1713,9,9,tcp,normal
95763,0,0,0,248,10,tcp,neptune
95764,2,0,0,405,2,tcp,portsweep
95765,0,0,0,76,25,tcp,neptune
95766,3,1801,329,1,1,tcp,normal
95767,0,305,646,28,28,tcp,normal
95768,0,0,0,148,5,tcp,neptune
95769,0,1032,0,343,343,icmp,smurf
95770,0,0,0,163,5,tcp,neptune
95771,0,0,0,239,5,tcp,neptune
95772,0,45,75,219,218,udp,normal
95773,0,12324,0,2,2,tcp,normal
95774,0,0,0,119,13,tcp,neptune
95775,0,166,22342,1,1,tcp,normal
95776,0,0,0,249,10,tcp,neptune
95777,0,331,555,10,10,tcp,normal
95778,0,1,0,112,102,udp,satan
95779,0,520,0,482,482,icmp,smurf
95780,0,278,9443,5,5,tcp,normal
95781,0,0,0,115,14,tcp,neptune
95782,0,232,930,11,12,tcp,normal
95783,0,0,0,192,6,tcp,neptune
95784,0,0,0,217,20,tcp,neptune
95785,0,1643,522,1,1,tcp,normal
95786,0,0,0,178,5,tcp,neptune
95787,0,45,77,266,266,udp,normal
95788,0,0,0,107,7,tcp,neptune
95789,0,0,0,240,13,tcp,neptune
95790,0,211,16572,1,3,tcp,normal
95791,0,43,136,80,160,udp,normal
95792,0,0,0,114,16,tcp,neptune
95793,0,24,0,1,1,tcp,normal
95794,0,0,0,208,2,tcp,neptune
95795,2,1353,331,1,2,tcp,normal
95796,0,218,1483,15,17,tcp,normal
95797,0,0,0,1,1,tcp,normal
95798,0,0,0,66,2,tcp,neptune
95799,0,45,130,17,232,udp,normal
95800,0,0,0,1,1,tcp,normal
95801,0,8,0,1,13,icmp,ipsweep
95802,0,0,0,9,3,tcp,neptune
95803,6,0,15,1,1,tcp,ipsweep
95804,0,760,333,1,2,tcp,normal
95805,0,0,0,243,21,tcp,neptune
95806,0,0,0,134,18,tcp,neptune
95807,0,210,1696,9,9,tcp,normal
95808,0,46,78,108,108,udp,normal
95809,0,187,17386,2,2,tcp,normal
95810,0,0,0,1,3,tcp,normal
95811,0,311,168,6,7,tcp,normal
95812,0,281,16819,5,5,tcp,normal
95813,0,28,0,23,23,udp,teardrop
95814,0,233,261,4,4,tcp,normal
95815,0,283,1084,27,55,tcp,normal
95816,1,926,331,1,3,tcp,normal
95817,0,48,48,1,1,udp,normal
95818,0,1,0,23,9,udp,satan
95819,0,0,0,140,10,tcp,neptune
95820,0,0,0,255,5,tcp,neptune
95821,0,0,0,259,1,tcp,neptune
95822,0,8,0,1,15,icmp,ipsweep
95823,0,8,0,1,34,icmp,ipsweep
95824,0,0,0,1,1,tcp,portsweep
95825,0,173,12234,2,2,tcp,normal
